PLAYER_ID,PLAYER_NAME,SEASON,PTS,FGA,FG3A,FTA,AST,REB,OREB,DREB,STL,BLK,TOV,PF,PFD,PLUS_MINUS,TS_PCT,USG_PCT,AST_PCT,REB_PCT,OFF_RATING,DEF_RATING,3PAr,FTr,CLUSTER,CLUSTER_NAME
1631110,Jeremy Sochan,2024-25,21.4,16.3,3.2,4.3,4.4,12.2,4.4,7.8,1.6,0.9,2.9,4.5,3.6,-3.1,0.589,0.184,0.138,0.121,111.9,114.5,0.19631901840490798,0.26380368098159507,3,High Usage Stars
1630579,Jericho Sims,2024-25,7.6,5.5,0.0,1.0,2.5,15.2,5.5,9.7,0.8,1.5,2.5,5.0,1.7,1.9,0.639,0.074,0.068,0.156,111.5,109.1,0.0,0.18181818181818182,3,High Usage Stars
1641724,Jett Howard,2024-25,18.3,18.0,12.8,1.6,3.0,4.8,1.4,3.4,0.9,0.8,2.5,4.7,1.2,-5.9,0.491,0.181,0.102,0.048,103.0,108.7,0.7111111111111111,0.08888888888888889,1,Role Players and Defensive Specialists
1628975,Jevon Carter,2024-25,21.3,20.4,14.6,1.4,5.6,5.4,0.6,4.9,1.8,0.4,1.5,2.1,1.1,5.2,0.509,0.2,0.166,0.054,114.8,111.5,0.7156862745098039,0.06862745098039216,1,Role Players and Defensive Specialists
202710,Jimmy Butler III,2024-25,26.7,16.5,2.9,10.9,8.3,8.2,3.5,4.7,2.1,0.5,2.1,1.4,7.8,6.8,0.626,0.203,0.26,0.085,115.9,109.6,0.17575757575757575,0.6606060606060606,5,Secondary Playmakers and Scorers
1629111,Jock Landale,2024-25,18.6,14.1,2.4,3.7,3.4,12.7,5.2,7.5,1.2,0.9,1.9,4.5,3.2,-2.3,0.59,0.148,0.102,0.125,110.5,112.6,0.1702127659574468,0.26241134751773054,3,High Usage Stars
204060,Joe Ingles,2024-25,6.0,9.3,6.0,0.0,9.3,4.4,0.8,3.6,0.8,0.0,3.6,4.8,2.0,0.8,0.326,0.113,0.261,0.048,108.9,113.1,0.6451612903225806,0.0,1,Role Players and Defensive Specialists
203954,Joel Embiid,2024-25,37.7,26.3,6.4,14.1,7.1,12.9,3.0,9.9,1.2,1.5,5.2,3.5,9.8,-4.8,0.58,0.342,0.286,0.134,104.0,109.5,0.24334600760456274,0.5361216730038022,5,Secondary Playmakers and Scorers
1628381,John Collins,2024-25,29.3,20.5,5.7,6.3,3.1,12.6,3.4,9.2,1.5,1.5,4.0,4.5,6.0,-0.6,0.628,0.234,0.105,0.128,112.4,113.3,0.2780487804878049,0.3073170731707317,5,Secondary Playmakers and Scorers
1629723,John Konchar,2024-25,9.2,7.4,5.1,0.7,3.4,12.3,3.0,9.3,2.5,1.1,1.3,2.6,1.4,4.7,0.592,0.077,0.095,0.123,113.2,107.8,0.6891891891891891,0.09459459459459459,1,Role Players and Defensive Specialists
1631098,Johnny Davis,2024-25,15.1,14.7,5.5,2.8,2.1,7.2,1.9,5.3,2.8,1.1,1.3,3.4,2.6,-4.9,0.473,0.15,0.064,0.069,104.7,107.2,0.3741496598639456,0.19047619047619047,1,Role Players and Defensive Specialists
1642277,Johnny Furphy,2024-25,12.2,10.9,5.9,2.6,2.3,8.4,2.7,5.7,2.1,1.3,1.4,4.9,2.7,2.6,0.506,0.118,0.063,0.093,106.1,105.4,0.5412844036697247,0.23853211009174313,1,Role Players and Defensive Specialists
1630548,Johnny Juzang,2024-25,21.1,17.6,11.6,2.0,2.5,6.8,1.6,5.3,1.4,0.3,1.3,4.7,1.6,-13.2,0.573,0.174,0.08,0.07,107.2,120.3,0.6590909090909091,0.11363636363636363,1,Role Players and Defensive Specialists
202685,Jonas Valančiūnas,2024-25,26.2,19.5,1.2,5.1,5.1,19.5,5.9,13.6,1.2,1.4,3.7,5.6,5.2,-9.4,0.602,0.222,0.171,0.203,109.2,118.8,0.061538461538461535,0.2615384615384615,3,High Usage Stars
1628371,Jonathan Isaac,2024-25,17.0,14.5,6.8,4.8,1.8,14.1,5.4,8.7,2.7,3.6,1.5,4.0,3.5,-1.7,0.512,0.155,0.056,0.141,105.9,106.6,0.4689655172413793,0.3310344827586207,2,Spot Up Shooters
1630228,Jonathan Kuminga,2024-25,30.2,23.9,6.3,9.9,4.4,9.1,2.4,6.8,1.6,0.9,3.0,3.8,6.1,0.3,0.535,0.271,0.151,0.088,110.0,108.9,0.26359832635983266,0.41422594142259417,5,Secondary Playmakers and Scorers
1642367,Jonathan Mogbo,2024-25,14.2,13.0,2.6,3.0,5.3,11.3,4.0,7.4,2.0,1.2,2.6,5.0,2.6,-8.8,0.496,0.145,0.16,0.114,103.7,111.9,0.2,0.23076923076923078,3,High Usage Stars
203903,Jordan Clarkson,2024-25,29.3,24.1,11.3,7.0,6.7,5.8,1.2,4.5,1.5,0.4,4.2,2.5,5.4,-10.0,0.54,0.269,0.238,0.058,107.5,117.5,0.46887966804979253,0.2904564315352697,5,Secondary Playmakers and Scorers
1630692,Jordan Goodwin,2024-25,14.3,12.8,6.0,1.0,3.7,9.9,3.4,6.6,2.7,1.0,2.3,3.8,1.1,-1.0,0.541,0.134,0.108,0.101,111.2,112.4,0.46875,0.078125,1,Role Players and Defensive Specialists
1641722,Jordan Hawkins,2024-25,21.7,20.0,11.9,3.5,2.4,5.7,0.9,4.8,1.1,0.8,2.1,1.8,2.6,-11.4,0.504,0.204,0.076,0.056,106.6,118.1,0.595,0.175,1,Role Players and Defensive Specialists
1629162,Jordan McLaughlin,2024-25,15.1,11.1,7.1,3.4,7.8,4.6,0.9,3.7,2.5,0.2,2.5,2.8,3.5,8.8,0.6,0.134,0.208,0.05,118.0,108.9,0.6396396396396397,0.3063063063063063,0,Paint Players
1641757,Jordan Miller,2024-25,17.4,15.4,4.4,4.0,3.9,6.7,2.6,4.0,1.9,0.6,3.0,3.0,3.0,-7.2,0.509,0.175,0.124,0.068,103.8,109.8,0.28571428571428575,0.2597402597402597,0,Paint Players
1629673,Jordan Poole,2024-25,32.1,24.4,14.3,6.3,7.0,4.7,0.7,4.0,2.0,0.6,4.7,4.6,6.6,-12.9,0.591,0.281,0.254,0.046,104.8,117.9,0.5860655737704918,0.2581967213114754,5,Secondary Playmakers and Scorers
1641775,Jordan Walsh,2024-25,10.0,10.1,6.7,1.5,2.3,8.4,2.8,5.6,1.5,1.3,2.1,3.7,1.8,3.0,0.464,0.11,0.064,0.085,111.8,108.0,0.6633663366336634,0.1485148514851485,1,Role Players and Defensive Specialists
1630631,Jose Alvarado,2024-25,20.3,18.3,10.8,2.6,9.1,4.8,0.9,3.8,2.6,0.5,3.0,3.2,2.6,-8.1,0.523,0.193,0.278,0.047,108.4,117.1,0.5901639344262295,0.14207650273224043,0,Paint Players
1630528,Josh Christopher,2024-25,17.7,19.6,7.0,3.8,5.1,5.7,0.0,5.7,3.2,1.9,3.8,1.3,2.5,-3.2,0.416,0.235,0.145,0.063,105.7,108.2,0.3571428571428571,0.19387755102040813,0,Paint Players
1630581,Josh Giddey,2024-25,22.2,17.3,6.0,4.9,10.9,12.3,2.8,9.5,1.8,1.0,4.4,2.6,3.9,-1.5,0.57,0.214,0.322,0.127,113.1,114.4,0.3468208092485549,0.2832369942196532,0,Paint Players
1630182,Josh Green,2024-25,12.9,10.7,6.3,1.8,2.7,4.4,1.4,3.0,1.9,0.4,1.8,4.2,2.2,-9.3,0.559,0.115,0.081,0.043,105.3,114.2,0.588785046728972,0.16822429906542058,1,Role Players and Defensive Specialists
1628404,Josh Hart,2024-25,17.8,13.1,4.3,3.5,7.7,12.5,2.7,9.8,2.0,0.5,2.7,3.4,3.1,3.4,0.611,0.151,0.206,0.13,117.9,114.3,0.3282442748091603,0.26717557251908397,0,Paint Players
1631169,Josh Minott,2024-25,19.7,14.9,7.1,3.1,3.0,7.8,2.0,5.8,2.5,2.0,1.8,5.6,2.5,-2.6,0.605,0.16,0.096,0.081,104.0,107.0,0.47651006711409394,0.2080536912751678,1,Role Players and Defensive Specialists
1629006,Josh Okogie,2024-25,22.1,16.5,7.2,6.6,2.6,8.8,3.5,5.3,3.7,1.5,2.4,3.7,5.3,-1.0,0.567,0.185,0.082,0.086,108.8,109.3,0.4363636363636364,0.39999999999999997,0,Paint Players
1626196,Josh Richardson,2024-25,10.2,12.1,7.0,1.3,3.8,3.8,1.9,1.9,2.5,0.3,2.5,5.4,3.2,-9.8,0.402,0.134,0.117,0.042,104.1,114.7,0.578512396694215,0.10743801652892562,1,Role Players and Defensive Specialists
201950,Jrue Holiday,2024-25,17.5,14.6,7.8,2.0,6.1,6.8,1.9,4.8,1.7,0.7,2.0,2.6,1.9,8.6,0.565,0.156,0.174,0.065,116.6,107.7,0.5342465753424658,0.136986301369863,1,Role Players and Defensive Specialists
1630577,Julian Champagnie,2024-25,19.8,16.1,11.6,2.3,2.7,7.7,1.6,6.1,1.5,0.8,1.8,2.8,1.3,-1.6,0.577,0.164,0.078,0.077,112.3,114.5,0.7204968944099378,0.14285714285714282,1,Role Players and Defensive Specialists
1641763,Julian Phillips,2024-25,15.1,11.8,6.3,3.1,1.6,7.0,2.8,4.2,1.6,0.8,1.1,4.4,2.5,1.2,0.571,0.126,0.045,0.07,112.9,111.1,0.5338983050847457,0.2627118644067796,1,Role Players and Defensive Specialists
1631124,Julian Strawther,2024-25,19.8,16.4,9.1,3.0,2.8,4.8,0.6,4.2,1.3,0.5,1.9,5.1,3.3,-2.4,0.559,0.173,0.082,0.049,111.9,114.4,0.5548780487804879,0.1829268292682927,1,Role Players and Defensive Specialists
203944,Julius Randle,2024-25,28.2,20.6,6.9,7.3,7.1,10.7,3.2,7.5,1.0,0.4,4.3,3.8,5.6,3.6,0.593,0.246,0.228,0.108,115.0,111.6,0.33495145631067963,0.3543689320388349,5,Secondary Playmakers and Scorers
1630551,Justin Champagnie,2024-25,18.9,14.3,6.7,2.5,2.1,12.2,3.9,8.3,2.3,1.4,1.9,3.8,1.8,-10.0,0.614,0.15,0.066,0.119,107.1,116.8,0.46853146853146854,0.17482517482517482,1,Role Players and Defensive Specialists
1642348,Justin Edwards,2024-25,18.6,15.8,7.9,1.9,2.9,6.2,1.9,4.3,1.9,0.7,2.0,4.1,1.6,-11.7,0.559,0.165,0.084,0.065,111.6,123.2,0.5,0.12025316455696201,1,Role Players and Defensive Specialists
1631303,Justin Minaya,2024-25,8.3,9.6,4.6,0.9,3.2,4.6,2.3,2.3,2.8,0.5,2.3,5.5,1.4,-5.5,0.411,0.107,0.108,0.051,95.0,101.9,0.47916666666666663,0.09375,1,Role Players and Defensive Specialists
203994,Jusuf Nurkić,2024-25,20.4,15.9,4.7,5.8,5.2,18.0,3.8,14.1,1.8,1.5,4.4,5.9,5.7,-8.3,0.555,0.202,0.167,0.181,106.1,115.1,0.29559748427672955,0.36477987421383645,3,High Usage Stars
1630231,KJ Martin,2024-25,14.3,10.5,3.0,2.5,2.5,6.5,1.6,5.0,0.9,1.1,1.3,5.3,1.9,-7.4,0.618,0.112,0.074,0.067,109.3,117.4,0.2857142857142857,0.23809523809523808,1,Role Players and Defensive Specialists
1642354,KJ Simpson,2024-25,16.3,17.4,7.5,2.9,6.5,6.3,2.2,4.0,2.0,0.3,3.2,3.2,4.4,-16.0,0.437,0.188,0.21,0.06,101.0,116.4,0.4310344827586207,0.16666666666666669,0,Paint Players
1630539,Kai Jones,2024-25,20.3,11.2,0.5,3.3,2.6,12.8,4.1,8.7,1.5,2.4,1.8,5.1,2.8,-2.2,0.804,0.128,0.08,0.133,107.0,109.2,0.044642857142857144,0.29464285714285715,2,Spot Up Shooters
1626157,Karl-Anthony Towns,2024-25,33.7,23.3,6.5,7.8,4.3,17.6,4.1,13.6,1.4,1.0,3.7,4.8,6.6,7.2,0.63,0.265,0.13,0.187,119.4,112.7,0.27896995708154504,0.33476394849785407,5,Secondary Playmakers and Scorers
1631255,Karlo Matković,2024-25,19.4,14.0,3.9,2.6,2.7,12.5,3.8,8.7,1.3,2.4,2.6,6.3,2.4,-5.3,0.639,0.155,0.083,0.129,109.4,114.1,0.2785714285714286,0.18571428571428572,2,Spot Up Shooters
202695,Kawhi Leonard,2024-25,33.3,26.1,7.9,5.1,4.9,9.2,1.5,7.7,2.5,0.7,3.0,2.3,5.1,12.4,0.589,0.28,0.147,0.098,120.3,107.9,0.30268199233716475,0.1954022988505747,5,Secondary Playmakers and Scorers
1630811,Keaton Wallace,2024-25,15.6,15.1,7.6,1.0,7.5,4.7,0.7,4.0,2.6,0.8,3.1,3.6,1.1,-1.8,0.503,0.164,0.224,0.047,106.2,108.4,0.5033112582781457,0.06622516556291391,0,Paint Players
1631099,Keegan Murray,2024-25,17.4,15.1,8.3,1.3,2.0,9.3,2.7,6.7,1.1,1.3,1.1,3.4,1.5,0.8,0.553,0.148,0.055,0.095,114.8,113.4,0.5496688741721855,0.08609271523178809,1,Role Players and Defensive Specialists
1631232,Keion Brooks Jr.,2024-25,20.2,15.5,6.1,4.3,1.9,8.3,1.7,6.6,1.4,1.4,1.7,4.3,2.8,-20.7,0.581,0.169,0.062,0.084,100.7,121.2,0.39354838709677414,0.27741935483870966,1,Role Players and Defensive Specialists
1642276,Kel'el Ware,2024-25,20.4,15.9,3.8,2.3,2.1,16.2,4.0,12.3,1.3,2.4,2.0,3.8,1.9,1.3,0.603,0.169,0.062,0.167,112.8,110.9,0.23899371069182387,0.14465408805031446,2,Spot Up Shooters
1629640,Keldon Johnson,2024-25,25.0,19.7,7.0,5.0,3.2,9.5,2.9,6.6,1.3,0.6,2.0,2.9,3.6,-5.5,0.572,0.207,0.105,0.096,110.1,115.9,0.3553299492385787,0.25380710659898476,0,Paint Players
203482,Kelly Olynyk,2024-25,20.7,14.4,4.3,5.8,6.9,11.1,3.3,7.8,1.8,1.0,4.1,6.6,5.2,-3.1,0.609,0.185,0.2,0.112,110.7,113.4,0.2986111111111111,0.40277777777777773,3,High Usage Stars
1626162,Kelly Oubre Jr.,2024-25,21.2,17.4,5.7,4.3,2.5,8.6,2.3,6.4,2.2,0.7,1.9,4.2,3.9,-6.0,0.551,0.186,0.079,0.091,110.7,116.4,0.32758620689655177,0.2471264367816092,0,Paint Players
1629026,Kenrich Williams,2024-25,18.3,14.9,7.2,1.6,4.1,10.1,2.7,7.4,1.8,0.4,1.6,4.6,2.3,13.8,0.587,0.151,0.111,0.102,118.7,104.1,0.48322147651006714,0.10738255033557047,1,Role Players and Defensive Specialists
203484,Kentavious Caldwell-Pope,2024-25,14.7,11.9,7.2,2.1,3.0,3.7,0.7,3.0,2.2,0.7,1.4,3.0,2.3,0.2,0.574,0.121,0.086,0.038,109.1,108.6,0.6050420168067226,0.17647058823529413,1,Role Players and Defensive Specialists
1631165,Keon Ellis,2024-25,16.7,11.6,8.0,2.2,3.0,5.3,1.5,3.8,3.0,1.6,1.8,4.4,2.4,1.6,0.664,0.125,0.08,0.055,116.1,113.2,0.6896551724137931,0.18965517241379312,1,Role Players and Defensive Specialists
1630553,Keon Johnson,2024-25,21.2,19.7,10.1,3.5,4.4,7.5,1.6,5.9,2.1,0.8,2.9,5.3,3.0,-10.7,0.499,0.212,0.148,0.076,104.1,114.4,0.5126903553299492,0.17766497461928935,0,Paint Players
1642352,Keshad Johnson,2024-25,19.6,11.9,3.2,4.1,1.8,12.8,2.7,10.0,2.3,1.8,1.8,5.0,2.7,2.3,0.718,0.145,0.058,0.136,105.5,104.1,0.2689075630252101,0.34453781512605036,3,High Usage Stars
1630556,Kessler Edwards,2024-25,12.9,10.4,4.1,1.0,3.2,8.8,1.7,7.1,1.5,1.5,1.2,4.8,1.2,-12.1,0.597,0.11,0.09,0.096,110.0,122.3,0.39423076923076916,0.09615384615384615,1,Role Players and Defensive Specialists
201142,Kevin Durant,2024-25,35.1,23.9,7.9,7.7,5.6,8.0,0.5,7.5,1.1,1.6,4.0,2.2,7.0,-0.8,0.642,0.283,0.188,0.084,116.5,117.4,0.33054393305439334,0.32217573221757323,5,Secondary Playmakers and Scorers
1628989,Kevin Huerter,2024-25,19.0,16.9,10.9,1.4,4.4,5.7,0.8,4.9,1.8,0.6,1.9,3.4,1.2,2.9,0.544,0.171,0.124,0.058,114.5,111.7,0.6449704142011835,0.08284023668639054,1,Role Players and Defensive Specialists
1628995,Kevin Knox II,2024-25,25.4,19.9,8.3,4.4,2.8,9.4,3.9,5.5,1.1,2.2,2.2,3.3,3.3,-1.7,0.582,0.202,0.086,0.101,112.7,115.6,0.4170854271356785,0.221105527638191,0,Paint Players
201567,Kevin Love,2024-25,22.6,21.3,12.4,4.3,4.1,17.4,4.1,13.3,2.8,0.7,2.6,3.9,4.1,-4.6,0.488,0.23,0.134,0.177,108.7,112.3,0.5821596244131455,0.20187793427230044,0,Paint Players
1641755,Kevin McCullar Jr.,2024-25,9.4,10.9,1.6,3.1,3.1,12.5,0.0,12.5,1.6,1.6,0.0,9.4,4.7,-3.1,0.381,0.118,0.111,0.151,93.8,96.9,0.14678899082568808,0.28440366972477066,3,High Usage Stars
1629645,Kevin Porter Jr.,2024-25,24.8,21.0,5.7,5.4,8.2,9.0,1.4,7.6,2.6,0.4,4.4,3.8,4.7,0.9,0.531,0.248,0.276,0.092,109.1,108.0,0.27142857142857146,0.2571428571428572,5,Secondary Playmakers and Scorers
1626172,Kevon Looney,2024-25,14.4,11.7,0.2,4.1,4.9,19.4,7.8,11.6,1.9,1.6,1.6,6.5,3.5,4.9,0.535,0.125,0.143,0.181,112.5,106.9,0.017094017094017096,0.3504273504273504,3,High Usage Stars
1641718,Keyonte George,2024-25,25.3,20.6,11.4,6.4,8.5,5.7,0.6,5.1,1.0,0.2,4.1,2.5,5.1,-11.5,0.539,0.237,0.272,0.058,110.1,122.0,0.5533980582524272,0.3106796116504854,0,Paint Players
203114,Khris Middleton,2024-25,23.8,18.3,7.2,4.6,8.1,7.4,0.7,6.7,1.9,0.4,3.0,4.1,3.7,2.1,0.588,0.208,0.251,0.076,114.1,112.6,0.39344262295081966,0.2513661202185792,0,Paint Players
1630165,Killian Hayes,2024-25,15.8,12.6,6.1,3.5,9.1,5.3,1.5,3.8,1.2,1.2,2.6,3.8,3.5,-7.0,0.559,0.145,0.274,0.055,109.9,115.6,0.48412698412698413,0.2777777777777778,0,Paint Players
202691,Klay Thompson,2024-25,24.4,21.3,13.4,1.8,3.5,6.0,1.1,4.9,1.2,0.7,2.1,2.0,1.2,-1.9,0.552,0.214,0.104,0.06,112.8,115.2,0.6291079812206573,0.08450704225352113,0,Paint Players
1641738,Kobe Brown,2024-25,13.9,13.0,4.7,1.3,4.3,11.7,3.4,8.3,1.3,0.7,2.2,4.1,2.0,-9.5,0.513,0.134,0.137,0.122,105.9,114.7,0.36153846153846153,0.1,1,Role Players and Defensive Specialists
1641723,Kobe Bufkin,2024-25,19.3,17.1,6.9,6.5,6.2,7.6,1.8,5.8,1.1,0.7,2.9,3.3,4.4,-8.4,0.483,0.203,0.213,0.077,95.3,103.3,0.40350877192982454,0.38011695906432746,0,Paint Players
1627739,Kris Dunn,2024-25,12.9,11.9,6.1,0.6,5.7,6.8,1.4,5.4,3.5,0.7,2.0,5.4,1.0,7.1,0.531,0.126,0.153,0.072,113.8,106.0,0.5126050420168067,0.050420168067226885,1,Role Players and Defensive Specialists
1631200,Kris Murray,2024-25,12.9,12.6,5.4,2.6,3.1,8.2,3.4,4.8,1.6,0.8,1.9,3.0,1.9,-2.3,0.472,0.133,0.09,0.081,106.0,107.8,0.4285714285714286,0.20634920634920637,1,Role Players and Defensive Specialists
204001,Kristaps Porziņģis,2024-25,32.4,22.7,9.9,7.9,3.4,11.2,2.7,8.5,1.2,2.5,2.1,4.6,8.5,6.8,0.618,0.253,0.113,0.11,116.2,110.3,0.43612334801762115,0.3480176211453745,5,Secondary Playmakers and Scorers
203937,Kyle Anderson,2024-25,17.1,14.5,3.3,3.1,6.9,9.8,2.5,7.3,1.9,1.6,1.8,3.9,2.9,-1.1,0.538,0.152,0.211,0.097,106.1,107.6,0.2275862068965517,0.21379310344827587,0,Paint Players
1642271,Kyle Filipowski,2024-25,21.2,15.9,6.8,4.4,4.3,13.5,3.4,10.1,1.5,0.7,3.1,5.3,3.8,-11.3,0.594,0.184,0.14,0.14,107.7,118.9,0.42767295597484273,0.27672955974842767,3,High Usage Stars
1628398,Kyle Kuzma,2024-25,23.2,20.4,7.5,4.9,3.7,8.9,1.3,7.6,0.9,0.5,3.5,2.9,3.8,-10.1,0.514,0.233,0.123,0.091,105.8,116.1,0.36764705882352944,0.24019607843137258,0,Paint Players
200768,Kyle Lowry,2024-25,10.1,8.6,6.4,2.4,7.0,4.9,0.8,4.1,2.4,0.8,1.5,4.5,2.7,-5.2,0.525,0.1,0.206,0.05,103.8,109.6,0.744186046511628,0.27906976744186046,1,Role Players and Defensive Specialists
1630283,Kylor Kelley,2024-25,12.3,8.0,0.0,3.6,1.8,14.1,4.3,9.8,0.4,1.1,1.4,5.4,2.2,-27.2,0.644,0.097,0.056,0.134,101.4,130.5,0.0,0.45,3,High Usage Stars
202681,Kyrie Irving,2024-25,32.7,25.1,9.5,5.7,6.1,6.4,1.6,4.8,1.8,0.6,2.9,2.7,4.4,3.3,0.594,0.264,0.198,0.064,116.5,113.9,0.3784860557768924,0.22709163346613545,5,Secondary Playmakers and Scorers
1642273,Kyshawn George,2024-25,15.2,14.1,9.1,2.4,4.4,7.4,1.3,6.1,1.8,1.3,2.5,5.2,2.4,-9.3,0.503,0.156,0.133,0.074,105.4,115.5,0.6453900709219859,0.1702127659574468,1,Role Players and Defensive Specialists
1630163,LaMelo Ball,2024-25,37.3,31.6,16.6,7.2,10.9,7.3,1.5,5.8,1.7,0.4,5.3,4.9,7.0,-4.1,0.536,0.342,0.39,0.072,112.7,116.5,0.5253164556962026,0.22784810126582278,5,Secondary Playmakers and Scorers
1630205,Lamar Stevens,2024-25,22.9,19.5,8.4,3.4,2.5,11.8,1.2,10.5,1.5,0.9,3.1,4.6,2.5,20.7,0.545,0.21,0.063,0.114,128.2,101.8,0.4307692307692308,0.17435897435897435,0,Paint Players
1629013,Landry Shamet,2024-25,18.1,14.5,9.9,1.1,1.7,3.9,0.7,3.2,1.5,0.1,1.4,3.3,2.3,5.6,0.601,0.143,0.049,0.039,111.6,106.5,0.6827586206896552,0.07586206896551725,1,Role Players and Defensive Specialists
1626204,Larry Nance Jr.,2024-25,20.1,15.4,7.5,1.3,3.8,10.2,2.3,7.9,2.0,1.3,1.6,3.7,2.5,-9.4,0.632,0.155,0.125,0.108,107.5,116.5,0.487012987012987,0.08441558441558442,1,Role Players and Defensive Specialists
1628374,Lauri Markkanen,2024-25,28.5,22.4,12.8,5.9,2.2,8.9,2.3,6.6,1.1,0.5,2.1,2.5,5.1,-5.9,0.571,0.231,0.074,0.09,111.4,117.5,0.5714285714285715,0.26339285714285715,0,Paint Players
2544,LeBron James,2024-25,33.3,24.8,7.7,6.5,11.2,10.6,1.4,9.2,1.4,0.8,5.1,1.9,5.2,-1.1,0.604,0.291,0.395,0.112,112.7,114.0,0.31048387096774194,0.2620967741935484,5,Secondary Playmakers and Scorers
1631159,Leonard Miller,2024-25,27.8,20.8,6.9,11.1,0.0,15.3,4.2,11.1,2.8,1.4,2.8,2.8,5.6,-16.7,0.54,0.239,0.0,0.145,79.2,98.6,0.3317307692307692,0.5336538461538461,3,High Usage Stars
1631311,Lester Quinones,2024-25,21.4,19.4,10.9,3.2,6.0,4.7,1.0,3.7,0.7,0.5,3.5,4.5,4.5,-6.5,0.514,0.213,0.198,0.048,104.5,110.4,0.5618556701030929,0.16494845360824745,0,Paint Players
1641857,Liam Robbins,2024-25,7.1,6.3,1.6,7.9,1.6,9.4,5.5,3.9,1.6,1.6,4.7,7.1,7.9,-3.9,0.363,0.128,0.056,0.098,80.3,85.6,0.253968253968254,1.253968253968254,3,High Usage Stars
1630322,Lindy Waters III,2024-25,15.9,15.5,11.6,0.7,3.2,6.8,1.2,5.6,1.7,0.7,1.2,3.9,1.1,0.8,0.504,0.145,0.092,0.067,111.6,110.2,0.7483870967741936,0.04516129032258064,1,Role Players and Defensive Specialists
1629022,Lonnie Walker IV,2024-25,24.5,21.0,12.6,3.0,5.0,6.2,0.6,5.6,1.0,0.5,2.5,2.7,2.0,-14.1,0.548,0.214,0.167,0.063,104.7,118.7,0.6,0.14285714285714285,0,Paint Players
1628366,Lonzo Ball,2024-25,15.6,14.2,11.4,1.6,6.7,6.9,1.5,5.4,2.7,1.0,2.4,3.2,1.1,5.8,0.524,0.152,0.187,0.068,113.5,108.0,0.8028169014084507,0.11267605633802819,1,Role Players and Defensive Specialists
1629652,Luguentz Dort,2024-25,16.4,13.5,9.4,1.0,2.6,6.7,2.0,4.7,1.8,0.9,1.2,4.7,2.5,12.5,0.586,0.133,0.067,0.067,120.4,107.3,0.6962962962962963,0.07407407407407407,1,Role Players and Defensive Specialists
1629029,Luka Dončić,2024-25,38.1,27.7,13.0,10.7,10.4,11.1,1.1,10.0,2.4,0.6,4.8,3.4,7.9,9.3,0.587,0.328,0.342,0.112,119.6,110.5,0.4693140794223827,0.3862815884476534,5,Secondary Playmakers and Scorers
1630568,Luka Garza,2024-25,28.8,21.9,7.5,7.3,2.3,11.3,6.5,4.8,1.3,0.6,2.5,6.0,5.8,0.2,0.573,0.241,0.082,0.121,107.9,107.5,0.34246575342465757,0.33333333333333337,3,High Usage Stars
1628379,Luke Kennard,2024-25,17.8,13.4,8.1,1.8,6.7,5.7,1.1,4.5,1.5,0.2,2.2,1.8,1.4,3.8,0.631,0.14,0.179,0.059,117.6,114.5,0.6044776119402985,0.13432835820895522,1,Role Players and Defensive Specialists
1628436,Luke Kornet,2024-25,16.2,10.3,0.1,3.6,4.3,14.3,7.0,7.3,1.3,2.6,1.1,4.4,3.8,14.8,0.683,0.111,0.115,0.136,121.2,106.3,0.009708737864077669,0.34951456310679613,3,High Usage Stars
1631247,Luke Travers,2024-25,6.5,10.8,4.8,1.1,4.3,10.8,4.3,6.5,0.5,0.5,4.3,3.2,0.5,-0.5,0.287,0.132,0.113,0.097,109.1,109.7,0.4444444444444444,0.10185185185185186,1,Role Players and Defensive Specialists
1630644,Mac McClung,2024-25,0.0,9.5,4.8,0.0,14.3,4.8,0.0,4.8,0.0,0.0,0.0,9.5,4.8,-9.5,0.0,0.087,0.333,0.05,119.0,128.6,0.5052631578947369,0.0,1,Role Players and Defensive Specialists
1630201,Malachi Flynn,2024-25,18.6,15.1,4.7,7.0,8.1,8.1,3.5,4.7,3.5,0.0,4.7,4.7,5.8,1.2,0.512,0.196,0.233,0.079,112.8,109.1,0.3112582781456954,0.4635761589403974,0,Paint Players
1631103,Malaki Branham,2024-25,25.6,20.7,9.2,3.6,4.1,5.6,0.8,4.8,1.2,0.2,3.7,3.2,2.5,-3.6,0.575,0.233,0.139,0.057,106.1,109.8,0.4444444444444444,0.1739130434782609,0,Paint Players
1627763,Malcolm Brogdon,2024-25,25.1,19.8,4.6,7.6,8.1,7.5,1.7,5.8,1.1,0.4,3.1,2.5,5.6,-10.0,0.544,0.231,0.267,0.077,106.5,116.9,0.2323232323232323,0.3838383838383838,5,Secondary Playmakers and Scorers
1642502,Malevy Leons,2024-25,4.5,4.5,2.3,9.1,2.3,6.8,2.3,4.5,0.0,0.0,2.3,9.1,4.5,-40.9,0.266,0.102,0.111,0.065,61.4,104.7,0.5111111111111111,2.022222222222222,3,High Usage Stars
1627736,Malik Beasley,2024-25,27.3,21.9,15.6,2.9,2.8,4.4,1.0,3.4,1.5,0.1,1.7,2.6,2.2,3.6,0.59,0.215,0.089,0.045,113.3,110.2,0.7123287671232877,0.1324200913242009,0,Paint Players
